R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_TD_pct,B_avg_TD_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,weight_class,Winner,age_diff,height_diff,reach_diff,strike_acc_diff,td_acc_diff,sub_att_diff
36.0,36.0,180.34,172.72,177.8,177.8,0.448096923828125,0.4451563495025039,0.0006103515625,0.0924079892784357,0.0029296875,0.2618108578026294,Lightweight,Blue,0.0,7.6200000000000045,0.0,0.0029405743256211148,-0.0917976377159357,-0.2588811703026294
28.0,34.0,198.12,177.8,205.74,182.88,0.41,0.46,0.0,0.0,0.0,0.0,Heavyweight,Red,-6.0,20.319999999999993,22.860000000000014,-0.050000000000000044,0.0,0.0
36.0,41.0,187.96,187.96,193.04,193.04,0.3907491683959961,0.5823753356933594,0.367393798828125,0.3318797302246093,0.03125,0.7385482788085938,LightHeavyweight,Blue,-5.0,0.0,0.0,-0.19162616729736331,0.03551406860351569,-0.7072982788085938
41.0,29.0,190.5,187.96,195.58,190.5,0.4639890825375914,0.6387499999999999,0.0121552281267941,0.0,5.075708031654358e-07,0.0,Heavyweight,Red,12.0,2.539999999999992,5.0800000000000125,-0.17476091746240852,0.0121552281267941,5.075708031654358e-07
29.0,35.0,187.96,185.42,190.5,190.5,0.37,0.58248046875,1.0,0.075,2.0,0.015625,Heavyweight,Red,-6.0,2.5400000000000205,0.0,-0.21248046875000004,0.925,1.984375
36.0,31.0,177.8,175.26,180.34,177.8,0.3892156314849853,0.465,0.1252158737182617,0.5,0.0732975006103515,0.0,Featherweight,Red,5.0,2.5400000000000205,2.539999999999992,-0.07578436851501474,-0.3747841262817383,0.0732975006103515
33.0,28.0,170.18,165.1,170.18,175.26,0.4662499999999999,0.605,0.41875,0.0,0.375,0.5,Bantamweight,Red,5.0,5.0800000000000125,-5.079999999999984,-0.1387500000000001,0.41875,-0.125
28.0,29.0,182.88,190.5,187.96,200.66,0.5137499999999999,0.4125,0.3125,0.0,0.5,0.0,Middleweight,Red,-1.0,-7.6200000000000045,-12.699999999999989,0.10124999999999995,0.3125,0.5
31.0,34.0,165.1,172.72,170.18,175.26,0.24,0.35875,0.0,0.125,0.0,0.0,Bantamweight,Red,-3.0,-7.6200000000000045,-5.079999999999984,-0.11875000000000002,-0.125,0.0
34.0,28.0,172.72,175.26,172.72,182.88,0.59375,0.348125,0.0,0.325,0.0,0.0,Lightweight,Blue,6.0,-2.539999999999992,-10.159999999999997,0.24562499999999998,-0.325,0.0
34.0,32.0,200.66,195.58,203.2,203.2,0.4396875,0.4559375,0.0,0.0,0.53125,0.0,Heavyweight,Blue,2.0,5.079999999999984,0.0,-0.016249999999999987,0.0,0.53125
29.0,30.0,185.42,182.88,193.04,185.42,0.3531640625,0.09984375,0.14419921875,0.0,0.142578125,0.0,Middleweight,Red,-1.0,2.539999999999992,7.6200000000000045,0.2533203125,0.14419921875,0.142578125
34.0,25.0,177.8,175.26,180.34,177.8,0.595946044921875,0.25,0.738759765625,0.0825,0.2813720703125,1.125,Lightweight,Blue,9.0,2.5400000000000205,2.539999999999992,0.345946044921875,0.656259765625,-0.8436279296875
36.0,45.0,182.88,187.96,200.66,195.58,0.4496759033203125,0.499351145029068,0.0025750732421875,0.0001301765441894,0.004150390625,0.000368595123291,Middleweight,Red,-9.0,-5.0800000000000125,5.079999999999984,-0.049675241708755535,0.0024448966979980996,0.003781795501709
26.0,30.0,177.8,180.34,177.8,187.96,0.73375,0.2975421142578125,0.7875,0.5493707275390625,3.125,0.0313720703125,Featherweight,Red,-4.0,-2.539999999999992,-10.159999999999997,0.4362078857421875,0.2381292724609375,3.0936279296875
32.0,32.0,190.5,193.04,193.04,203.2,0.24,0.26375,0.0,0.03125,0.0,0.03125,LightHeavyweight,Red,0.0,-2.539999999999992,-10.159999999999997,-0.023749999999999993,-0.03125,-0.03125
36.0,33.0,182.88,177.8,185.42,177.8,0.33,0.4,0.0,0.0,0.0,0.0,Welterweight,Blue,3.0,5.079999999999984,7.619999999999976,-0.07,0.0,0.0
32.0,37.0,200.66,195.58,203.2,195.58,0.4959375,0.516510009765625,0.4140625,0.03625,0.0,0.0009765625,Heavyweight,Red,-5.0,5.079999999999984,7.619999999999976,-0.020572509765625024,0.3778125,-0.0009765625
28.0,26.0,190.5,185.42,190.5,190.5,0.613125,0.5235156249999999,0.12375,0.21328125,0.0,0.0,LightHeavyweight,Red,2.0,5.0800000000000125,0.0,0.0896093750000001,-0.08953125,0.0
32.0,27.0,210.82,187.96,213.36,190.5,0.4411796569824219,0.4378125,0.2617812156677246,0.0,0.2663090229034424,0.0,Heavyweight,Blue,5.0,22.859999999999985,22.860000000000014,0.003367156982421904,0.2617812156677246,0.2663090229034424
29.0,36.0,182.88,180.34,185.42,195.58,0.3841278076171875,0.49626953125,0.07799072265625,0.015625,0.0,0.0,Middleweight,Red,-7.0,2.539999999999992,-10.160000000000025,-0.1121417236328125,0.06236572265625,0.0
32.0,31.0,177.8,180.34,177.8,177.8,0.5345947265625,0.6565624999999999,0.6367041015625,0.0,1.41064453125,0.0,Lightweight,Red,1.0,-2.539999999999992,0.0,-0.12196777343749998,0.6367041015625,1.41064453125
26.0,36.0,190.5,190.5,195.58,187.96,0.4275,0.50921875,0.0,0.41390625,0.5,0.25,Lightweight,Red,-10.0,0.0,7.6200000000000045,-0.08171875000000006,-0.41390625,0.25
29.0,26.0,170.18,172.72,177.8,177.8,0.35546875,0.518125,0.0,0.5625,0.0,0.0,Featherweight,Blue,3.0,-2.539999999999992,0.0,-0.16265624999999995,-0.5625,0.0
24.0,26.0,187.96,190.5,187.96,198.12,0.38375,0.36,0.525,0.0,1.0,0.0,LightHeavyweight,Red,-2.0,-2.539999999999992,-10.159999999999997,0.023749999999999993,0.525,1.0
29.0,35.0,177.8,180.34,185.42,190.5,0.475,0.466875,0.25,0.0,0.0,0.0,Middleweight,Red,-6.0,-2.539999999999992,-5.0800000000000125,0.008124999999999993,0.25,0.0
38.0,34.0,180.34,187.96,180.34,185.42,0.66875,0.5536865234375,0.724375,0.152119140625,1.6875,2.16455078125,Welterweight,Blue,4.0,-7.6200000000000045,-5.079999999999984,0.11506347656249993,0.572255859375,-0.47705078125
29.0,33.0,172.72,170.18,175.26,182.88,0.34671875,0.64390625,0.092578125,0.01953125,0.3671875,0.0546875,Featherweight,Red,-4.0,2.539999999999992,-7.6200000000000045,-0.2971875,0.073046875,0.3125
33.0,36.0,180.34,190.5,177.8,198.12,0.5687500000000001,0.56,0.42125,0.0,0.125,0.0,LightHeavyweight,Blue,-3.0,-10.159999999999997,-20.319999999999993,0.008750000000000036,0.42125,0.125
26.0,23.0,182.88,185.42,187.96,190.5,0.37,0.32,0.2,0.0,1.0,0.0,Lightweight,Blue,3.0,-2.539999999999992,-2.539999999999992,0.04999999999999999,0.2,1.0
32.0,28.0,167.64,180.34,170.18,177.8,0.45984375,0.490625,0.2578125,0.125,0.140625,0.125,Bantamweight,Blue,4.0,-12.700000000000017,-7.6200000000000045,-0.030781249999999982,0.1328125,0.015625
31.0,27.0,190.5,187.96,193.04,203.2,0.62,0.61,0.0,1.0,0.0,1.0,Heavyweight,Red,4.0,2.539999999999992,-10.159999999999997,0.010000000000000009,-1.0,-1.0
38.0,34.0,193.04,190.5,198.12,198.12,0.491429443359375,0.4984472656249999,0.165120849609375,0.314189453125,0.023681640625,0.015625,Heavyweight,Blue,4.0,2.539999999999992,0.0,-0.007017822265624918,-0.149068603515625,0.008056640625
34.0,31.0,180.34,177.8,190.5,182.88,0.5155356311798096,0.373515625,0.0870512580871582,0.66453125,1.52587890625e-05,0.984375,Featherweight,Red,3.0,2.539999999999992,7.6200000000000045,0.1420200061798096,-0.5774799919128418,-0.9843597412109375
26.0,26.0,180.34,177.8,190.5,193.04,0.42,0.33,0.0,0.0,0.0,0.0,Middleweight,Blue,0.0,2.539999999999992,-2.539999999999992,0.08999999999999997,0.0,0.0
32.0,34.0,182.88,180.34,187.96,185.42,0.425,0.3199999999999999,0.625,0.5,0.0,0.0,Featherweight,Red,-2.0,2.539999999999992,2.5400000000000205,0.1050000000000001,0.125,0.0
30.0,33.0,167.64,175.26,172.72,177.8,0.41,0.5,0.22,0.0,1.0,0.0,Bantamweight,Blue,-3.0,-7.6200000000000045,-5.0800000000000125,-0.09000000000000002,0.22,1.0
36.0,35.0,187.96,180.34,190.5,190.5,0.3395660400390625,0.3575576782226562,0.2603506469726562,0.0578665161132812,0.76605224609375,0.0196533203125,Welterweight,Red,1.0,7.6200000000000045,0.0,-0.017991638183593728,0.202484130859375,0.74639892578125
33.0,25.0,182.88,182.88,187.96,190.5,0.335,0.36,0.0,0.0,0.0,0.0,Heavyweight,Blue,8.0,0.0,-2.539999999999992,-0.024999999999999967,0.0,0.0
29.0,28.0,170.18,165.1,172.72,167.64,0.55375,0.375,0.2075,0.36,0.625,0.0,Bantamweight,Red,1.0,5.0800000000000125,5.0800000000000125,0.17874999999999996,-0.1525,0.625
24.0,28.0,172.72,182.88,185.42,185.42,0.23,0.3875,0.0,0.0,1.0,0.25,Lightweight,Red,-4.0,-10.159999999999997,0.0,-0.1575,0.0,0.75
31.0,29.0,193.04,185.42,203.2,182.88,0.4069531249999999,0.578125,0.0,0.0,0.265625,0.0,Middleweight,Red,2.0,7.6200000000000045,20.319999999999993,-0.17117187500000008,0.0,0.265625
27.0,28.0,162.56,175.26,175.26,172.72,0.3475,0.48,0.1425,1.0,0.0,2.0,Flyweight,Blue,-1.0,-12.699999999999989,2.539999999999992,-0.1325,-0.8575,-2.0
38.0,26.0,177.8,180.34,182.88,185.42,0.5002327255345882,0.44452880859375,0.2978409325145185,0.3773388671875,0.0007973415777087,0.22314453125,Welterweight,Blue,12.0,-2.539999999999992,-2.539999999999992,0.055703916940838205,-0.0794979346729815,-0.2223471896722913
28.0,24.0,170.18,172.72,180.34,185.42,0.5549999999999999,0.425,1.0,0.54,0.0,0.0,Lightweight,Red,4.0,-2.539999999999992,-5.079999999999984,0.12999999999999995,0.45999999999999996,0.0
30.0,37.0,193.04,187.96,195.58,198.12,0.5196875,0.4522436523437499,0.015625,0.045615234375,0.015625,0.035400390625,LightHeavyweight,Blue,-7.0,5.079999999999984,-2.539999999999992,0.06744384765625006,-0.029990234375,-0.019775390625
29.0,29.0,172.72,172.72,185.42,172.72,0.4725,0.5540625,0.0,0.311875,0.0,0.0,Featherweight,Red,0.0,0.0,12.699999999999989,-0.08156250000000004,-0.311875,0.0
39.0,32.0,190.5,187.96,203.2,195.58,0.95,0.4725,1.0,0.0,2.0,0.0,Heavyweight,Red,7.0,2.539999999999992,7.619999999999976,0.4775,1.0,2.0
28.0,29.0,198.12,195.58,208.28,200.66,0.625625,0.41625,0.0,0.2025,0.0,1.0,LightHeavyweight,Red,-1.0,2.539999999999992,7.6200000000000045,0.20937499999999998,-0.2025,-1.0
29.0,32.0,172.72,180.34,177.8,180.34,0.275703125,0.36,0.2445312499999999,0.1875,0.53125,0.0,Featherweight,Blue,-3.0,-7.6200000000000045,-2.539999999999992,-0.084296875,0.057031249999999895,0.53125
32.0,38.0,180.34,175.26,182.88,187.96,0.3546142578125,0.522425537109375,0.2216650390625,0.03173828125,0.00439453125,0.15625,Welterweight,Red,-6.0,5.0800000000000125,-5.0800000000000125,-0.167811279296875,0.1899267578125,-0.15185546875
30.0,28.0,167.64,165.1,175.26,172.72,0.53625,0.5,0.37125,0.0,0.0,0.0,Flyweight,Blue,2.0,2.539999999999992,2.539999999999992,0.036250000000000004,0.37125,0.0
27.0,29.0,190.5,182.88,205.74,187.96,0.6226562499999999,0.392890625,0.15359375,0.2771484375,0.234375,0.5,Middleweight,Red,-2.0,7.6200000000000045,17.78,0.22976562499999992,-0.12355468750000001,-0.265625
26.0,32.0,187.96,185.42,190.5,195.58,0.73,0.3645410156249999,0.75,0.29408203125,1.0,0.455078125,Middleweight,Red,-6.0,2.5400000000000205,-5.0800000000000125,0.3654589843750001,0.45591796875,0.544921875
31.0,26.0,165.1,175.26,170.18,185.42,0.4499999999999999,0.475,0.0,0.0,0.5,0.0,Bantamweight,Blue,5.0,-10.159999999999997,-15.23999999999998,-0.025000000000000078,0.0,0.5
32.0,31.0,172.72,167.64,190.5,170.18,0.415,0.425,0.0625,0.2,0.0,0.0,Bantamweight,Red,1.0,5.0800000000000125,20.319999999999993,-0.010000000000000009,-0.1375,0.0
34.0,37.0,177.8,180.34,180.34,187.96,0.55189208984375,0.4928125,0.81751953125,0.2825,0.562744140625,0.1875,Lightweight,Red,-3.0,-2.539999999999992,-7.6200000000000045,0.05907958984375006,0.53501953125,0.375244140625
31.0,29.0,177.8,180.34,177.8,180.34,0.8,0.5425,0.8300000000000001,0.05,3.5,1.0,Featherweight,Red,2.0,-2.539999999999992,-2.539999999999992,0.25750000000000006,0.78,2.5
39.0,31.0,185.42,193.04,195.58,208.28,0.4725544524192809,0.6681250000000001,0.0958672523498535,0.0,0.1893491744995117,0.0,LightHeavyweight,Red,8.0,-7.6200000000000045,-12.699999999999989,-0.19557054758071918,0.0958672523498535,0.1893491744995117
30.0,33.0,172.72,180.34,180.34,187.96,0.5,0.475,0.0,0.0,0.0,0.5,Lightweight,Red,-3.0,-7.6200000000000045,-7.6200000000000045,0.025000000000000022,0.0,-0.5
31.0,30.0,182.88,187.96,182.88,187.96,0.47923828125,0.36,0.00455078125,0.0,0.06640625,0.0,Welterweight,Red,1.0,-5.0800000000000125,-5.0800000000000125,0.11923828125000002,0.00455078125,0.06640625
37.0,32.0,190.5,182.88,203.2,193.04,0.4511365604400634,0.4525,0.1794963073730469,0.0,0.2871150970458984,0.0,LightHeavyweight,Red,5.0,7.6200000000000045,10.159999999999997,-0.001363439559936619,0.1794963073730469,0.2871150970458984
26.0,25.0,185.42,182.88,185.42,193.04,0.53,0.405,0.6,0.5,0.0,0.0,Welterweight,Red,1.0,2.539999999999992,-7.6200000000000045,0.125,0.09999999999999998,0.0
30.0,34.0,185.42,182.88,198.12,190.5,0.52,0.45625,0.42,0.345,2.0,0.0,Middleweight,Red,-4.0,2.539999999999992,7.6200000000000045,0.06375000000000003,0.07500000000000001,2.0
31.0,28.0,180.34,172.72,170.18,175.26,0.31,0.4,0.33,0.0,1.0,0.0,Bantamweight,Blue,3.0,7.6200000000000045,-5.079999999999984,-0.09000000000000002,0.33,1.0
40.0,29.0,193.04,190.5,203.2,195.58,0.7681095886230469,0.47875,0.5822952270507813,0.125,0.064453125,0.0,Heavyweight,Red,11.0,2.539999999999992,7.619999999999976,0.2893595886230469,0.4572952270507813,0.064453125
30.0,36.0,182.88,182.88,187.96,190.5,0.39796875,0.293740234375,0.28546875,0.003662109375,0.0,0.3330078125,Middleweight,Blue,-6.0,0.0,-2.539999999999992,0.10422851562499996,0.281806640625,-0.3330078125
32.0,28.0,193.04,193.04,193.04,198.12,0.4581787109375,0.47375,0.18830078125,0.101875,0.37646484375,0.5,LightHeavyweight,Blue,4.0,0.0,-5.0800000000000125,-0.015571289062499993,0.08642578125,-0.12353515625
38.0,33.0,180.34,190.5,187.96,203.2,0.5640359592437744,0.5158854103088379,0.2521169185638428,0.1726793479919433,0.0,0.01959228515625,Welterweight,Blue,5.0,-10.159999999999997,-15.23999999999998,0.04815054893493642,0.07943757057189949,-0.01959228515625
27.0,28.0,177.8,175.26,182.88,182.88,0.535,0.43,0.55,0.0,0.5,0.0,Welterweight,Red,-1.0,2.5400000000000205,0.0,0.10500000000000004,0.55,0.5
33.0,35.0,185.42,185.42,187.96,193.04,0.45,0.3199999999999999,0.5,0.25,0.5,0.0,Welterweight,Red,-2.0,0.0,-5.079999999999984,0.13000000000000012,0.25,0.5
32.0,31.0,190.5,193.04,187.96,208.28,0.375,0.53625,0.0,0.0,0.0,0.0,LightHeavyweight,Blue,1.0,-2.539999999999992,-20.319999999999993,-0.16125,0.0,0.0
28.0,26.0,177.8,175.26,180.34,177.8,0.5225,0.8,0.075,0.8,0.0,0.0,Lightweight,Blue,2.0,2.5400000000000205,2.539999999999992,-0.2775000000000001,-0.7250000000000001,0.0
33.0,38.0,167.64,167.64,165.1,172.72,0.45765625,0.51943841278553,0.034814453125,0.0326853922009468,0.0927734375,0.0333418846130371,Bantamweight,Blue,-5.0,0.0,-7.6200000000000045,-0.06178216278553006,0.002129060924053197,0.0594315528869629
36.0,32.0,193.04,193.04,195.58,198.12,0.4024833011627197,0.78,0.0024795532226562,0.0,0.0009765625,0.0,Heavyweight,Blue,4.0,0.0,-2.539999999999992,-0.37751669883728034,0.0024795532226562,0.0009765625
32.0,35.0,175.26,170.18,185.42,175.26,0.4549999999999999,0.48296875,1.0,0.2084375,1.0,1.671875,Featherweight,Blue,-3.0,5.079999999999984,10.159999999999997,-0.027968750000000098,0.7915625,-0.671875
25.0,27.0,180.34,172.72,182.88,177.8,0.66625,0.5585302734375001,0.0625,0.490478515625,0.375,0.69287109375,Bantamweight,Blue,-2.0,7.6200000000000045,5.079999999999984,0.10771972656249995,-0.427978515625,-0.31787109375
25.0,27.0,180.34,172.72,182.88,177.8,0.66625,0.5585302734375001,0.0625,0.490478515625,0.375,0.69287109375,Bantamweight,Blue,-2.0,7.6200000000000045,5.079999999999984,0.10771972656249995,-0.427978515625,-0.31787109375
35.0,29.0,160.02,167.64,167.64,172.72,0.4605325317382812,0.4806249999999999,0.0799481201171875,0.615625,0.0,1.0,Bantamweight,Blue,6.0,-7.619999999999976,-5.0800000000000125,-0.020092468261718732,-0.5356768798828124,-1.0
37.0,41.0,193.04,180.34,203.2,182.88,0.5400030517578125,0.6805456542968751,0.5024136352539063,0.4740576171875,0.0,0.3349609375,Heavyweight,Red,-4.0,12.699999999999989,20.319999999999993,-0.1405426025390626,0.028356018066406252,-0.3349609375
37.0,41.0,193.04,180.34,203.2,182.88,0.5400030517578125,0.6805456542968751,0.5024136352539063,0.4740576171875,0.0,0.3349609375,Heavyweight,Red,-4.0,12.699999999999989,20.319999999999993,-0.1405426025390626,0.028356018066406252,-0.3349609375
36.0,37.0,172.72,177.8,180.34,182.88,0.5450724673847436,0.4678124999999999,0.0839821437239879,0.3140625,0.7066000106860884,0.515625,Lightweight,Blue,-1.0,-5.0800000000000125,-2.539999999999992,0.07725996738474367,-0.23008035627601212,0.19097501068608835
36.0,27.0,187.96,185.42,190.5,180.34,0.5007143115997315,0.3025,0.3545999908447266,0.25,0.2501296997070312,0.0,Welterweight,Red,9.0,2.5400000000000205,10.159999999999997,0.19821431159973146,0.1045999908447266,0.2501296997070312
35.0,43.0,190.5,187.96,200.66,203.2,0.3977916717529297,0.434892578125,0.0868563079833984,0.2598583984375,0.0,0.80908203125,Heavyweight,Red,-8.0,2.539999999999992,-2.539999999999992,-0.03710090637207031,-0.17300209045410164,-0.80908203125
31.0,36.0,177.8,175.26,182.88,175.26,0.6166319274902343,0.4669531249999999,0.4967889404296876,0.69494140625,1.5005340576171875,0.005859375,Lightweight,Red,-5.0,2.5400000000000205,7.6200000000000045,0.1496788024902344,-0.19815246582031243,1.4946746826171875
29.0,29.0,177.8,182.88,190.5,187.96,0.435,0.4457812499999999,0.5,0.554296875,0.5,0.0,Middleweight,Blue,0.0,-5.079999999999984,2.539999999999992,-0.010781249999999909,-0.05429687500000002,0.5
32.0,36.0,182.88,187.96,185.42,198.12,0.3336474609375,0.4499261474609375,0.455166015625,0.502598876953125,0.00830078125,0.31756591796875,Middleweight,Blue,-4.0,-5.0800000000000125,-12.700000000000017,-0.11627868652343754,-0.04743286132812502,-0.30926513671875
34.0,30.0,167.64,170.18,167.64,172.72,0.4475,0.53,0.44,0.0,1.25,0.0,Featherweight,Red,4.0,-2.5400000000000205,-5.0800000000000125,-0.08250000000000002,0.44,1.25
32.0,24.0,185.42,182.88,187.96,182.88,0.349375,0.445,0.1090625,0.3949999999999999,0.0,1.0,Middleweight,Red,8.0,2.539999999999992,5.0800000000000125,-0.09562500000000002,-0.2859374999999999,-1.0
39.0,26.0,167.64,172.72,167.64,177.8,0.4546484375,0.44625,0.114140625,0.125,0.0078125,0.0,Bantamweight,Blue,13.0,-5.0800000000000125,-10.160000000000025,0.008398437500000022,-0.010859375000000004,0.0078125
28.0,30.0,180.34,190.5,190.5,198.12,0.520570068359375,0.51578125,0.0007421875,0.6441796875,0.19189453125,0.515625,Welterweight,Red,-2.0,-10.159999999999997,-7.6200000000000045,0.004788818359375058,-0.6434375,-0.32373046875
36.0,22.0,185.42,187.96,195.58,187.96,0.4312722778320312,0.465,0.2116485595703125,0.2975,0.00018310546875,0.25,Middleweight,Red,14.0,-2.5400000000000205,7.6200000000000045,-0.03372772216796882,-0.08585144042968748,-0.24981689453125
28.0,33.0,175.26,177.8,180.34,180.34,0.4601953125,0.5237841796875,0.165625,0.6350390625,0.203125,1.12548828125,Lightweight,Blue,-5.0,-2.5400000000000205,0.0,-0.06358886718750001,-0.46941406249999995,-0.92236328125
32.0,33.0,180.34,182.88,193.04,190.5,0.4755332946777344,0.4120312499999999,0.3078237915039062,0.24234375,0.0220489501953125,0.1640625,Welterweight,Red,-1.0,-2.539999999999992,2.539999999999992,0.06350204467773451,0.06548004150390621,-0.1420135498046875
29.0,27.0,182.88,182.88,185.42,187.96,0.338255615234375,0.4338671875,0.0059814453125,0.52078125,0.0,0.0,Middleweight,Red,2.0,0.0,-2.5400000000000205,-0.095611572265625,-0.5147998046875,0.0
38.0,44.0,185.42,187.96,193.04,190.5,0.4246883773803711,0.3299609375,0.3648161888122558,0.00048828125,0.0006141662597656,0.03173828125,LightHeavyweight,Red,-6.0,-2.5400000000000205,2.539999999999992,0.09472743988037108,0.3643279075622558,-0.0311241149902344
38.0,44.0,185.42,187.96,193.04,190.5,0.4246883773803711,0.3299609375,0.3648161888122558,0.00048828125,0.0006141662597656,0.03173828125,LightHeavyweight,Red,-6.0,-2.5400000000000205,2.539999999999992,0.09472743988037108,0.3643279075622558,-0.0311241149902344
32.0,33.0,190.5,180.34,193.04,177.8,0.5376953125,0.4575,0.398203125,0.3425,0.90234375,0.25,LightHeavyweight,Red,-1.0,10.159999999999997,15.23999999999998,0.0801953125,0.055703124999999964,0.65234375
42.0,33.0,193.04,195.58,195.58,200.66,0.5529129028320312,0.4130487060546874,0.3846832275390625,0.267054443359375,0.58251953125,0.00042724609375,Heavyweight,Red,9.0,-2.5400000000000205,-5.079999999999984,0.1398641967773438,0.11762878417968747,0.58209228515625
35.0,34.0,180.34,177.8,187.96,177.8,0.34125,0.475,0.19375,0.5,0.0,0.5,Welterweight,Draw,1.0,2.539999999999992,10.159999999999997,-0.13374999999999998,-0.30625,-0.5
28.0,31.0,187.96,190.5,190.5,198.12,0.5675,0.225,0.0,0.0,0.0,0.0,Heavyweight,Red,-3.0,-2.539999999999992,-7.6200000000000045,0.3425,0.0,0.0
26.0,33.0,170.18,170.18,182.88,182.88,0.47,0.58,0.3349999999999999,0.33,0.0,0.0,Featherweight,Red,-7.0,0.0,0.0,-0.10999999999999999,0.004999999999999893,0.0
32.0,26.0,177.8,190.5,185.42,195.58,0.3040625,0.375,0.415,0.0,0.109375,0.0,Lightweight,Blue,6.0,-12.699999999999989,-10.160000000000025,-0.07093749999999999,0.415,0.109375
32.0,28.0,185.42,175.26,195.58,180.34,0.4453515624999999,0.4577499389648437,0.29203125,0.15446044921875,0.46875,0.000274658203125,Middleweight,Red,4.0,10.159999999999997,15.240000000000009,-0.012398376464843763,0.13757080078125003,0.468475341796875
27.0,27.0,177.8,172.72,185.42,180.34,0.428515625,0.75,0.49421875,0.5,0.0,0.0,Lightweight,Blue,0.0,5.0800000000000125,5.079999999999984,-0.321484375,-0.0057812500000000155,0.0
30.0,27.0,165.1,167.64,170.18,170.18,0.5194531250000001,0.475,0.576015625,0.18,0.1796875,0.0,Flyweight,Blue,3.0,-2.539999999999992,0.0,0.04445312500000009,0.39601562500000004,0.1796875
32.0,35.0,165.1,162.56,172.72,165.1,0.5378125,0.4499304580688476,0.620859375,0.1101222610473632,0.8671875,0.0005264282226562,Flyweight,Red,-3.0,2.539999999999992,7.6200000000000045,0.0878820419311524,0.5107371139526368,0.8666610717773438
28.0,28.0,170.18,177.8,180.34,190.5,0.5675,0.64,0.3965625,0.6775,1.59375,0.125,Bantamweight,Red,0.0,-7.6200000000000045,-10.159999999999997,-0.07250000000000001,-0.2809375,1.46875
33.0,23.0,167.64,170.18,177.8,182.88,0.35125,0.37,0.3096875,0.13,0.21875,0.0,Lightweight,Blue,10.0,-2.5400000000000205,-5.079999999999984,-0.01874999999999999,0.1796875,0.21875
24.0,28.0,175.26,175.26,182.88,185.42,0.3109375,0.35,0.63,0.0,0.59375,2.0,Featherweight,Blue,-4.0,0.0,-2.539999999999992,-0.0390625,0.63,-1.40625
31.0,30.0,162.56,167.64,172.72,162.56,0.34703125,0.49609375,0.01421875,0.4378125,0.0,0.0,Featherweight,Red,1.0,-5.079999999999984,10.159999999999997,-0.1490625,-0.42359375,0.0
32.0,28.0,180.34,170.18,182.88,180.34,0.44296875,0.5015625,0.0103125,0.37359375,0.0,0.0625,Featherweight,Red,4.0,10.159999999999997,2.539999999999992,-0.05859375,-0.36328125,-0.0625
33.0,30.0,170.18,165.1,167.64,172.72,0.51094482421875,0.46234375,0.3973486328125,0.015625,0.1591796875,0.015625,Flyweight,Red,3.0,5.0800000000000125,-5.0800000000000125,0.048601074218749984,0.3817236328125,0.1435546875
25.0,30.0,172.72,175.26,180.34,180.34,0.5,0.575,0.57,0.0,1.0,0.5,Bantamweight,Red,-5.0,-2.539999999999992,0.0,-0.07499999999999996,0.57,0.5
31.0,28.0,175.26,172.72,172.72,172.72,0.4753124999999999,0.3225,0.158125,0.25,0.0,0.5,Featherweight,Red,3.0,2.539999999999992,0.0,0.1528124999999999,-0.09187500000000001,-0.5
31.0,31.0,177.8,182.88,182.88,185.42,0.4170312499999999,0.5175,0.3290625,0.0825,0.96875,0.75,Featherweight,Red,0.0,-5.079999999999984,-2.539999999999992,-0.10046875000000005,0.24656249999999996,0.21875
